jd_id,job_title,cluster_id,cluster_name,distance_to_centroid,file_path
134,Nhà phân tích kinh doanh cao cấp,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.4893,data\raw\jds\cntt\jd_0134_nha_phan_tich_kinh_doanh_cao_cap.txt
135,BUSINESS ANALYST,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5872,data\raw\jds\cntt\jd_0135_business_analyst.txt
136,Người kiểm tra bảo mật (Pentest),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.7157,data\raw\jds\cntt\jd_0136_nguoi_kiem_tra_bao_mat_pentest.txt
137,Nhà phát triển trò chơi Unity Middle,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6485,data\raw\jds\cntt\jd_0137_nha_phat_trien_tro_choi_unity_middle.txt
138,EXECUTIVE PRODUCER (Remote),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6422,data\raw\jds\cntt\jd_0138_executive_producer_remote.txt
139,Nhân Viên Phát Triển Kinh Doanh Về Dịch Vụ Vận Chuyển Đồ Ăn Bằng Công Nghệ,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6661,data\raw\jds\cntt\jd_0139_nhan_vien_phat_trien_kinh_doanh_ve_dich_.txt
140,Fullstack Developer - DevOps Middle Level,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5708,data\raw\jds\cntt\jd_0140_fullstack_developer_devops_middle_level.txt
141,Nhân Viên Tư Vấn Phần Mềm,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6444,data\raw\jds\cntt\jd_0141_nhan_vien_tu_van_phan_mem.txt
142,Nhà phân tích kinh doanh,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6043,data\raw\jds\cntt\jd_0142_nha_phan_tich_kinh_doanh.txt
143,Kỹ sư giao diện thiết bị (EIF),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6276,data\raw\jds\cntt\jd_0143_ky_su_giao_dien_thiet_bi_eif.txt
144,Bán thực tập - làm việc từ xa - thời gian linh hoạt,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.7585,data\raw\jds\cntt\jd_0144_ban_thuc_tap_lam_viec_tu_xa_thoi_gian_li.txt
145,Embedded Android Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5758,data\raw\jds\cntt\jd_0145_embedded_android_developer.txt
146,DevOps Engineer Middle Level,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4112,data\raw\jds\cntt\jd_0146_devops_engineer_middle_level.txt
147,Nhà phân tích kinh doanh - Miền chứng khoán,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6213,data\raw\jds\cntt\jd_0147_nha_phan_tich_kinh_doanh_mien_chung_khoa.txt
148,"Lập Trình Viên Java (Einvoice, Econtract, CA)",6,"Developer / Java (Java, MySQL, Oracle)",0.4073,data\raw\jds\cntt\jd_0148_lap_trinh_vien_java_einvoice_econtract_c.txt
149,Nhân Viên Vận Hành Ứng Dụng (Devops Engineer),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4031,data\raw\jds\cntt\jd_0149_nhan_vien_van_hanh_ung_dung_devops_engin.txt
150,"Lập Trình Viên IOS (Swift, Obj-C)",15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6083,data\raw\jds\cntt\jd_0150_lap_trinh_vien_ios_swift_obj_c.txt
151,(Mid/sen) Nhà phân tích dữ liệu - trò chơi/ứng dụng di động,14,"tích / Phân (SQL, Excel, Python)",0.4921,data\raw\jds\cntt\jd_0151_midsen_nha_phan_tich_du_lieu_tro_choiung.txt
152,Techlead (Fullstack),6,"Developer / Java (Java, MySQL, Oracle)",0.6142,data\raw\jds\cntt\jd_0152_techlead_fullstack.txt
153,"Java Developer (Trên 2 Năm Kinh Nghiệm, Onsite Project)",6,"Developer / Java (Java, MySQL, Oracle)",0.4633,data\raw\jds\cntt\jd_0153_java_developer_tren_2_nam_kinh_nghiem_on.txt
154,Nhân Viên Kinh Doanh Phần Mềm - Website (Sales),12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.5729,data\raw\jds\cntt\jd_0154_nhan_vien_kinh_doanh_phan_mem_website_sa.txt
155,Flutter Developer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6717,data\raw\jds\cntt\jd_0155_flutter_developer.txt
156,Nhân Viên Tư Vấn - Network Consultant - Đào Tạo Mới,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.762,data\raw\jds\cntt\jd_0156_nhan_vien_tu_van_network_consultant_ao_t.txt
157,"Lập Trình Viên Back-End Developer Node.Js, Nest",6,"Developer / Java (Java, MySQL, Oracle)",0.5403,data\raw\jds\cntt\jd_0157_lap_trinh_vien_back_end_developer_nodejs.txt
158,Nhân Viên Kinh Doanh/Nhân Viên Tư Vấn Phần Mềm,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.4693,data\raw\jds\cntt\jd_0158_nhan_vien_kinh_doanhnhan_vien_tu_van_pha.txt
159,Nhân Viên IT Phần Cứng (Tiếng Anh Tốt),5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.4579,data\raw\jds\cntt\jd_0159_nhan_vien_it_phan_cung_tieng_anh_tot.txt
160,Nhà phát triển Python,14,"tích / Phân (SQL, Excel, Python)",0.6434,data\raw\jds\cntt\jd_0160_nha_phat_trien_python.txt
161,QC Engineer,6,"Developer / Java (Java, MySQL, Oracle)",0.4613,data\raw\jds\cntt\jd_0161_qc_engineer.txt
162,UI/UX Designer (Mobile/Web App),9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4647,data\raw\jds\cntt\jd_0162_uiux_designer_mobileweb_app.txt
163,"Nhà phát triển FullStack (Java, Reactjs)",6,"Developer / Java (Java, MySQL, Oracle)",0.5254,data\raw\jds\cntt\jd_0163_nha_phat_trien_fullstack_java_reactjs.txt
164,Nhà phân tích kinh doanh,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6105,data\raw\jds\cntt\jd_0164_nha_phan_tich_kinh_doanh.txt
165,Kỹ sư giao diện thiết bị (EIF),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6276,data\raw\jds\cntt\jd_0165_ky_su_giao_dien_thiet_bi_eif.txt
166,Trò chơi tiếp thị lãnh đạo,16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.8128,data\raw\jds\cntt\jd_0166_tro_choi_tiep_thi_lanh_ao.txt
167,DevOps Engineer Middle Level,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.399,data\raw\jds\cntt\jd_0167_devops_engineer_middle_level.txt
168,Nhà phân tích kinh doanh - Miền chứng khoán,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6213,data\raw\jds\cntt\jd_0168_nha_phan_tich_kinh_doanh_mien_chung_khoa.txt
169,"Lập Trình Viên Java (Einvoice, Econtract, CA)",6,"Developer / Java (Java, MySQL, Oracle)",0.4073,data\raw\jds\cntt\jd_0169_lap_trinh_vien_java_einvoice_econtract_c.txt
170,Nhân Viên Vận Hành Ứng Dụng (Devops Engineer),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4472,data\raw\jds\cntt\jd_0170_nhan_vien_van_hanh_ung_dung_devops_engin.txt
171,UI/UX Designer,13,"3D / Thiết (Photoshop, Unity, Maya)",0.6432,data\raw\jds\cntt\jd_0171_uiux_designer.txt
172,Lập Trình Viên Flutter/ Flutter Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5112,data\raw\jds\cntt\jd_0172_lap_trinh_vien_flutter_flutter_developer.txt
173,Kỹ sư phần mềm (Chuyên gia AI),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4296,data\raw\jds\cntt\jd_0173_ky_su_phan_mem_chuyen_gia_ai.txt
174,Chuyên Viên Phân Tích Nghiệp Vụ-Kế Toán Giao Dịch,14,"tích / Phân (SQL, Excel, Python)",0.4415,data\raw\jds\cntt\jd_0174_chuyen_vien_phan_tich_nghiep_vu_ke_toan_.txt
175,Nhà phát triển thống nhất,13,"3D / Thiết (Photoshop, Unity, Maya)",0.6384,data\raw\jds\cntt\jd_0175_nha_phat_trien_thong_nhat.txt
176,Nhà phát triển thống nhất,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6874,data\raw\jds\cntt\jd_0176_nha_phat_trien_thong_nhat.txt
177,Nhà phát triển Stack đầy đủ,6,"Developer / Java (Java, MySQL, Oracle)",0.3749,data\raw\jds\cntt\jd_0177_nha_phat_trien_stack_ay_u.txt
178,Nhà phân tích kinh doanh (Quản trị phần mềm KIÊM),14,"tích / Phân (SQL, Excel, Python)",0.7574,data\raw\jds\cntt\jd_0178_nha_phan_tich_kinh_doanh_quan_tri_phan_m.txt
179,Giám đốc điều hành hỗ trợ Odoo ERP,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6054,data\raw\jds\cntt\jd_0179_giam_oc_ieu_hanh_ho_tro_odoo_erp.txt
180,UI/UX Designer - Mobile App,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.6543,data\raw\jds\cntt\jd_0180_uiux_designer_mobile_app.txt
181,Nhân Viên Tester,14,"tích / Phân (SQL, Excel, Python)",0.6484,data\raw\jds\cntt\jd_0181_nhan_vien_tester.txt
182,Ui/Ux Designer,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.571,data\raw\jds\cntt\jd_0182_uiux_designer.txt
183,Senior Golang Backend Engineer,6,"Developer / Java (Java, MySQL, Oracle)",0.4687,data\raw\jds\cntt\jd_0183_senior_golang_backend_engineer.txt
184,Chuyên Viên Kiểm Thử,14,"tích / Phân (SQL, Excel, Python)",0.542,data\raw\jds\cntt\jd_0184_chuyen_vien_kiem_thu.txt
185,Nhân Viên Công Nghệ Thông Tin,17,"Hệ / Engineer (Linux, Network, Storage)",0.5596,data\raw\jds\cntt\jd_0185_nhan_vien_cong_nghe_thong_tin.txt
186,Chuyên Viên/ Nhân Viên Quản Trị Mạng Cloud (Cloud Network Engineer),17,"Hệ / Engineer (Linux, Network, Storage)",0.5672,data\raw\jds\cntt\jd_0186_chuyen_vien_nhan_vien_quan_tri_mang_clou.txt
187,Nhà phát triển PHP thực tập (WordPress),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5091,data\raw\jds\cntt\jd_0187_nha_phat_trien_php_thuc_tap_wordpress.txt
188,Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (Thẻ & Hóa Đơn Điện Tử),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5707,data\raw\jds\cntt\jd_0188_chuyen_vien_cao_cap_phan_tich_nghiep_vu_.txt
189,Nhà phát triển thống nhất,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5528,data\raw\jds\cntt\jd_0189_nha_phat_trien_thong_nhat.txt
190,Nhân Viên Kiểm Thử,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5471,data\raw\jds\cntt\jd_0190_nhan_vien_kiem_thu.txt
191,Thực Tập Sinh Học Ngành Công Nghệ Thông Tin,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.8324,data\raw\jds\cntt\jd_0191_thuc_tap_sinh_hoc_nganh_cong_nghe_thong_.txt
192,Sales IT Outsourcing (Kinh Doanh Mảng IT),4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.555,data\raw\jds\cntt\jd_0192_sales_it_outsourcing_kinh_doanh_mang_it.txt
193,Thực Tập Sinh Unity Developer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6511,data\raw\jds\cntt\jd_0193_thuc_tap_sinh_unity_developer.txt
194,Chuyên Viên Kiểm Thử Phần Mềm,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4538,data\raw\jds\cntt\jd_0194_chuyen_vien_kiem_thu_phan_mem.txt
195,Nhà phát triển phía trước (ThànH thạo Reactjs),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3896,data\raw\jds\cntt\jd_0195_nha_phat_trien_phia_truoc_thanh_thao_rea.txt
196,Trưởng Phòng Dự Án,6,"Developer / Java (Java, MySQL, Oracle)",0.5809,data\raw\jds\cntt\jd_0196_truong_phong_du_an.txt
197,Chuyên Viên Kiểm Thử - Manual Tester(Core Banking),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5588,data\raw\jds\cntt\jd_0197_chuyen_vien_kiem_thu_manual_testercore_b.txt
198,Nhà phân tích kinh doanh (ERP),18,"Nhà / kinh (Jira, Figma, Confluence)",0.5934,data\raw\jds\cntt\jd_0198_nha_phan_tich_kinh_doanh_erp.txt
199,Chuyên Viên Phân Tích Nghiệp Vụ,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6692,data\raw\jds\cntt\jd_0199_chuyen_vien_phan_tich_nghiep_vu.txt
200,Nhân Viên Hỗ Trợ Kỹ Thuật Helpdesk Layer 1,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5503,data\raw\jds\cntt\jd_0200_nhan_vien_ho_tro_ky_thuat_helpdesk_layer.txt
201,Kỹ Sư Java Backend Triển Khai Dự Án Lớn BPM/CRM,6,"Developer / Java (Java, MySQL, Oracle)",0.4606,data\raw\jds\cntt\jd_0201_ky_su_java_backend_trien_khai_du_an_lon_.txt
202,Thực Tập Sinh Lập Trình C++,1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.8479,data\raw\jds\cntt\jd_0202_thuc_tap_sinh_lap_trinh_c.txt
203,Thiết Kế Website,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5949,data\raw\jds\cntt\jd_0203_thiet_ke_website.txt
204,Game Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5908,data\raw\jds\cntt\jd_0204_game_tester.txt
205,Middle Java Backend,6,"Developer / Java (Java, MySQL, Oracle)",0.545,data\raw\jds\cntt\jd_0205_middle_java_backend.txt
206,Chuyên Viên Tư Vấn,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6416,data\raw\jds\cntt\jd_0206_chuyen_vien_tu_van.txt
207,Nhân Viên Lập Trình Java,6,"Developer / Java (Java, MySQL, Oracle)",0.5405,data\raw\jds\cntt\jd_0207_nhan_vien_lap_trinh_java.txt
208,Nhân Viên Graphic Designer,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.387,data\raw\jds\cntt\jd_0208_nhan_vien_graphic_designer.txt
209,Fullstack Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.4848,data\raw\jds\cntt\jd_0209_fullstack_developer.txt
210,Data Analyst,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6879,data\raw\jds\cntt\jd_0210_data_analyst.txt
211,Chuyên Viên Phát Triển Phần Mềm,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5277,data\raw\jds\cntt\jd_0211_chuyen_vien_phat_trien_phan_mem.txt
212,Kỹ Sư Phát Triển Frontend,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5316,data\raw\jds\cntt\jd_0212_ky_su_phat_trien_frontend.txt
213,"Thực Tập Sinh PHP (Sinh Viên Năm Cuối, Backend)",6,"Developer / Java (Java, MySQL, Oracle)",0.5732,data\raw\jds\cntt\jd_0213_thuc_tap_sinh_php_sinh_vien_nam_cuoi_bac.txt
214,Chuyên Viên Phân Tích Nghiệp Vụ,18,"Nhà / kinh (Jira, Figma, Confluence)",0.4892,data\raw\jds\cntt\jd_0214_chuyen_vien_phan_tich_nghiep_vu.txt
215,Mobile Developer (Android Or IOS),15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6141,data\raw\jds\cntt\jd_0215_mobile_developer_android_or_ios.txt
216,"Nhà phân tích kinh doanh (Cấp độ: Trung, cao cấp)",19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6051,data\raw\jds\cntt\jd_0216_nha_phan_tich_kinh_doanh_cap_o_trung_cao.txt
217,Fullstack Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.4019,data\raw\jds\cntt\jd_0217_fullstack_developer.txt
218,Chuyên Viên Phát Triển Phần Mềm,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5277,data\raw\jds\cntt\jd_0218_chuyen_vien_phat_trien_phan_mem.txt
219,Kỹ Sư Phát Triển Frontend,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5316,data\raw\jds\cntt\jd_0219_ky_su_phat_trien_frontend.txt
220,"Thực Tập Sinh PHP (Sinh Viên Năm Cuối, Backend)",6,"Developer / Java (Java, MySQL, Oracle)",0.5425,data\raw\jds\cntt\jd_0220_thuc_tap_sinh_php_sinh_vien_nam_cuoi_bac.txt
221,Chuyên Viên Phân Tích Nghiệp Vụ,18,"Nhà / kinh (Jira, Figma, Confluence)",0.4892,data\raw\jds\cntt\jd_0221_chuyen_vien_phan_tich_nghiep_vu.txt
222,Mobile Developer (Android Or IOS),15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6141,data\raw\jds\cntt\jd_0222_mobile_developer_android_or_ios.txt
223,Data Engineer,14,"tích / Phân (SQL, Excel, Python)",0.6992,data\raw\jds\cntt\jd_0223_data_engineer.txt
224,"Nhà phân tích kinh doanh (Cấp độ: Trung, cao cấp)",19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6051,data\raw\jds\cntt\jd_0224_nha_phan_tich_kinh_doanh_cap_o_trung_cao.txt
225,Frontend Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5133,data\raw\jds\cntt\jd_0225_frontend_developer.txt
226,Thực Tập Sinh Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5612,data\raw\jds\cntt\jd_0226_thuc_tap_sinh_tester.txt
227,Frontend Developer,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4166,data\raw\jds\cntt\jd_0227_frontend_developer.txt
228,Java Developer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.706,data\raw\jds\cntt\jd_0228_java_developer.txt
229,Thực Tập Sinh Phân Tích Và Triển Khai Nghiệp Vụ,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6331,data\raw\jds\cntt\jd_0229_thuc_tap_sinh_phan_tich_va_trien_khai_ng.txt
230,Manual Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4499,data\raw\jds\cntt\jd_0230_manual_tester.txt
231,Nhà phát triển back -end (Golang) - Trung tâm/cao cấp,6,"Developer / Java (Java, MySQL, Oracle)",0.5617,data\raw\jds\cntt\jd_0231_nha_phat_trien_back_end_golang_trung_tam.txt
232,"Frontend Developer (next.js, React, TypeScript)",8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4791,data\raw\jds\cntt\jd_0232_frontend_developer_nextjs_react_typescri.txt
233,Lập Trình Viên .Net Junior,6,"Developer / Java (Java, MySQL, Oracle)",0.4423,data\raw\jds\cntt\jd_0233_lap_trinh_vien_net_junior.txt
234,Java Fullstack - Spring Framework & Spring Boot,6,"Developer / Java (Java, MySQL, Oracle)",0.4822,data\raw\jds\cntt\jd_0234_java_fullstack_spring_framework_spring_b.txt
235,Chuyên Viên Phân Tích Nghiệp Vụ,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5786,data\raw\jds\cntt\jd_0235_chuyen_vien_phan_tich_nghiep_vu.txt
236,Intern Web Developer,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6915,data\raw\jds\cntt\jd_0236_intern_web_developer.txt
237,Data Analyst,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6879,data\raw\jds\cntt\jd_0237_data_analyst.txt
238,QC Engineer (Intern),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.9031,data\raw\jds\cntt\jd_0238_qc_engineer_intern.txt
239,Fullstack Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.5627,data\raw\jds\cntt\jd_0239_fullstack_developer.txt
240,Lập Trình Viên Back-End,6,"Developer / Java (Java, MySQL, Oracle)",0.3837,data\raw\jds\cntt\jd_0240_lap_trinh_vien_back_end.txt
241,Nhà phân tích kinh doanh Junior (BA),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6207,data\raw\jds\cntt\jd_0241_nha_phan_tich_kinh_doanh_junior_ba.txt
242,Nhà thiết kế đồ họa (Fulltime/Intern),9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3524,data\raw\jds\cntt\jd_0242_nha_thiet_ke_o_hoa_fulltimeintern.txt
243,.NET Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.5492,data\raw\jds\cntt\jd_0243_net_developer.txt
244,Kỹ sư phần mềm thực tập (Java hoặc Node.js),6,"Developer / Java (Java, MySQL, Oracle)",0.5065,data\raw\jds\cntt\jd_0244_ky_su_phan_mem_thuc_tap_java_hoac_nodejs.txt
245,Lập Trình Viên Java Springboot,6,"Developer / Java (Java, MySQL, Oracle)",0.4812,data\raw\jds\cntt\jd_0245_lap_trinh_vien_java_springboot.txt
246,Chuyên Viên Kiểm Thử Phần Mềm,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4807,data\raw\jds\cntt\jd_0246_chuyen_vien_kiem_thu_phan_mem.txt
247,Nhà phân tích kinh doanh Junior,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6227,data\raw\jds\cntt\jd_0247_nha_phan_tich_kinh_doanh_junior.txt
248,Nhân Viên IT SUPPORT,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5083,data\raw\jds\cntt\jd_0248_nhan_vien_it_support.txt
249,Kỹ Sư Frontend ReactJS Phát Triển Ứng Dụng BPM/CRM,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4511,data\raw\jds\cntt\jd_0249_ky_su_frontend_reactjs_phat_trien_ung_du.txt
250,Thực Tập Sinh Front-End,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.9461,data\raw\jds\cntt\jd_0250_thuc_tap_sinh_front_end.txt
251,Data Analyst / BI Analyst,14,"tích / Phân (SQL, Excel, Python)",0.7158,data\raw\jds\cntt\jd_0251_data_analyst_bi_analyst.txt
252,Nhân Viên Kỹ Thuật (IT Support),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6731,data\raw\jds\cntt\jd_0252_nhan_vien_ky_thuat_it_support.txt
253,Chuyên Viên Kiểm Thử Phần Mềm,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5278,data\raw\jds\cntt\jd_0253_chuyen_vien_kiem_thu_phan_mem.txt
254,Bán thực tập - làm việc từ xa - thời gian linh hoạt,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.7585,data\raw\jds\cntt\jd_0254_ban_thuc_tap_lam_viec_tu_xa_thoi_gian_li.txt
255,Manual Tester - Tiếng Nhật N3,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5824,data\raw\jds\cntt\jd_0255_manual_tester_tieng_nhat_n3.txt
256,Java Developer Junior/Middle,6,"Developer / Java (Java, MySQL, Oracle)",0.4092,data\raw\jds\cntt\jd_0256_java_developer_juniormiddle.txt
257,Nhà phát triển ứng dụng di động,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4561,data\raw\jds\cntt\jd_0257_nha_phat_trien_ung_dung_di_ong.txt
258,.NET Developer (Product Bảo Hiểm),6,"Developer / Java (Java, MySQL, Oracle)",0.6623,data\raw\jds\cntt\jd_0258_net_developer_product_bao_hiem.txt
259,Nhà phát triển Frontend (React.js / Next.js),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3988,data\raw\jds\cntt\jd_0259_nha_phat_trien_frontend_reactjs_nextjs.txt
